Jenis_Kelamin,Umur,SIM,Kode_Daerah,Sudah_Asuransi,Umur_Kendaraan,Kendaraan_Rusak,Premi,Kanal_Penjualan,Lama_Berlangganan,Tertarik,Prediksi
1,28,1,30,1,0,0,2630.0,152,179,0,0.0
1,38,1,33,0,1,1,30032.0,124,83,1,0.0
1,22,1,32,1,0,1,27713.0,152,234,0,0.0
1,42,1,8,0,1,1,27853.0,124,142,0,0.0
0,24,1,21,0,0,1,33633.0,152,263,0,0.0
1,27,1,37,1,0,1,21273.0,26,13,0,0.0
0,47,1,28,1,1,0,2630.0,124,96,0,0.0
0,51,1,25,0,1,1,2630.0,26,247,1,1.0
1,23,1,39,1,0,0,30273.0,152,296,0,0.0
0,22,1,41,0,0,1,25615.0,152,230,0,0.0
1,66,1,18,0,1,1,50992.0,26,201,0,0.0
1,21,1,6,1,0,0,26992.0,152,267,0,0.0
0,23,1,37,0,0,1,31536.0,152,137,1,0.0
1,56,1,25,0,1,1,33564.0,26,27,0,0.0
0,23,1,10,0,0,0,29044.0,152,166,0,0.0
0,70,1,26,0,1,1,25375.0,124,213,0,0.0
0,23,1,41,1,0,0,35656.0,152,130,0,0.0
0,69,1,28,1,1,1,45046.0,26,34,0,0.0
1,23,1,29,1,0,0,26646.0,152,233,0,0.0
1,23,1,25,1,0,0,47682.0,152,124,0,0.0
0,27,1,46,0,0,1,27860.0,160,92,0,0.0
0,52,1,28,0,1,1,27559.0,26,171,0,0.0
0,22,1,41,1,0,0,51559.0,152,295,0,0.0
0,69,1,49,0,1,1,27933.0,156,88,0,0.0
1,48,1,14,0,1,1,2630.0,26,136,0,0.0
0,52,1,8,1,1,0,2630.0,124,33,0,0.0
0,67,1,47,1,1,0,39838.0,124,170,0,0.0
1,58,1,28,0,1,0,2630.0,124,297,0,0.0
1,79,1,41,0,1,1,2630.0,26,80,0,0.0
1,24,1,29,1,0,0,56316.0,152,121,0,0.0
1,23,1,15,1,0,0,29023.0,26,163,0,0.0
1,25,1,25,1,0,0,32843.0,152,35,0,0.0
1,21,1,47,1,0,0,33493.0,160,215,0,0.0
0,53,1,28,1,1,1,36625.0,124,294,0,0.0
1,65,1,30,0,1,1,36062.0,26,94,0,0.0
1,30,1,15,1,0,0,2630.0,160,124,0,0.0
0,26,1,30,0,0,1,26607.0,152,28,0,0.0
1,58,1,18,0,1,1,35671.0,124,147,0,0.0
1,27,1,11,1,0,0,35264.0,152,38,0,0.0
1,39,1,28,0,1,1,45977.0,124,118,0,0.0
0,22,1,30,1,0,0,25372.0,152,112,0,0.0
1,38,1,28,0,1,1,42236.0,154,34,1,0.0
0,23,1,14,1,0,0,28260.0,152,74,0,0.0
1,38,1,28,0,1,1,30019.0,26,18,1,0.0
0,49,1,45,0,1,1,33939.0,124,171,0,0.0
1,27,1,46,1,0,0,2630.0,152,121,0,0.0
1,39,1,11,0,1,0,2630.0,124,48,0,0.0
0,23,1,15,0,0,0,45132.0,152,107,0,0.0
0,50,1,11,0,1,1,2630.0,26,282,1,0.0
1,43,1,35,0,1,1,24118.0,124,194,0,0.0
1,42,1,8,1,1,0,40638.0,26,224,0,0.0
1,26,1,30,1,0,0,47345.0,152,230,0,0.0
1,29,1,29,1,0,0,2630.0,152,228,0,0.0
1,26,1,10,1,1,0,31974.0,124,100,0,0.0
1,50,1,41,0,1,1,32140.0,26,24,1,0.0
0,66,1,28,0,1,0,42033.0,13,81,0,0.0
0,39,1,40,0,1,1,61028.0,124,294,1,0.0
1,24,1,36,1,0,0,26348.0,160,51,0,0.0
0,23,1,9,0,0,1,36083.0,26,273,0,0.0
1,26,1,28,1,0,0,55617.0,152,298,0,0.0
0,47,1,7,0,1,1,34070.0,124,244,1,0.0
0,26,1,46,0,0,0,2630.0,160,211,0,0.0
1,24,1,40,1,0,0,28295.0,152,291,0,0.0
0,22,1,29,1,0,0,38134.0,152,55,0,0.0
0,57,1,28,0,1,1,35343.0,26,167,0,0.0
0,22,1,9,1,0,0,31499.0,152,56,0,0.0
1,23,1,36,1,0,0,38833.0,152,299,0,0.0
0,67,1,28,1,1,0,35905.0,122,194,0,0.0
0,64,1,50,1,1,0,38852.0,18,167,0,0.0
1,23,1,36,0,0,1,42730.0,152,232,0,0.0
1,28,1,41,1,0,0,34636.0,152,285,0,0.0
1,24,1,30,1,0,0,26114.0,152,262,0,0.0
0,51,1,46,1,1,0,40564.0,26,243,0,0.0
1,25,1,28,1,0,0,33115.0,152,110,0,0.0
0,32,1,33,0,1,1,31624.0,124,24,0,1.0
1,56,1,3,1,1,0,30612.0,26,37,0,0.0
1,27,1,47,1,0,0,2630.0,152,196,0,0.0
1,26,1,14,1,0,0,28931.0,152,118,0,0.0
0,52,1,28,0,1,1,2630.0,124,197,0,0.0
0,25,1,46,1,0,0,28404.0,152,16,0,0.0
1,23,1,5,0,0,1,20400.0,152,54,0,0.0
1,21,1,36,1,0,0,37551.0,160,130,0,0.0
0,55,1,28,0,1,1,60576.0,26,104,1,0.0
1,46,1,12,0,1,1,2630.0,26,16,1,1.0
1,36,1,28,0,1,1,38371.0,124,254,1,0.0
0,24,1,36,0,0,1,49985.0,152,287,0,0.0
1,23,1,14,1,0,0,29961.0,152,197,0,0.0
1,31,1,21,1,0,0,25947.0,152,269,0,0.0
1,47,1,41,1,1,0,33905.0,26,202,0,0.0
1,58,1,8,0,1,1,2630.0,160,217,0,0.0
0,27,1,10,1,0,0,2630.0,152,179,0,0.0
0,61,1,28,0,1,1,51425.0,26,56,0,0.0
0,49,1,34,0,1,0,37855.0,152,38,0,0.0
0,67,1,28,0,1,1,49042.0,26,251,1,0.0
0,47,1,28,1,1,0,34815.0,124,111,0,0.0
1,50,1,28,1,1,0,58308.0,26,178,0,0.0
0,57,1,5,0,1,1,2630.0,157,155,0,0.0
0,36,1,35,0,1,1,35283.0,26,20,1,0.0
0,23,1,36,1,0,0,36826.0,152,232,0,0.0
0,24,1,41,1,0,0,23283.0,152,39,0,0.0
0,34,1,43,0,1,1,2630.0,156,163,0,1.0
0,77,1,13,0,2,1,29267.0,124,287,1,0.0
0,22,1,41,1,0,0,33084.0,152,167,0,0.0
1,38,1,28,0,1,1,25250.0,156,188,1,0.0
0,64,1,28,0,1,1,32302.0,26,104,0,0.0
1,22,1,33,1,0,0,31054.0,152,124,0,0.0
1,27,1,8,1,0,0,29659.0,152,231,0,0.0
1,39,1,50,0,1,1,35497.0,124,19,0,0.0
0,45,1,31,0,1,1,2630.0,26,82,0,0.0
1,25,1,15,0,0,1,28429.0,152,234,0,0.0
0,43,1,46,1,1,0,35151.0,124,87,0,0.0
1,65,1,28,0,2,1,45425.0,122,152,0,0.0
1,50,1,25,0,1,1,19543.0,124,141,0,0.0
1,23,1,30,1,0,0,31320.0,152,134,0,0.0
0,47,1,7,1,1,0,2630.0,124,90,0,0.0
1,25,1,11,1,0,0,19744.0,152,94,0,0.0
1,41,1,6,0,1,1,2630.0,124,261,0,0.0
1,39,1,8,0,1,1,36600.0,156,23,1,0.0
1,78,1,28,0,1,1,42961.0,52,288,0,0.0
1,31,1,22,1,0,0,24041.0,152,251,0,0.0
0,47,1,39,0,1,1,2630.0,26,295,0,0.0
1,23,1,45,0,0,1,2630.0,160,105,0,0.0
0,65,1,11,1,1,0,30358.0,26,90,0,0.0
1,43,1,8,0,1,1,35063.0,124,20,0,0.0
0,62,1,7,1,1,0,56373.0,124,92,0,0.0
1,71,1,8,0,1,1,37033.0,124,291,0,0.0
0,24,1,8,1,0,0,25034.0,152,33,0,0.0
1,72,1,41,0,1,0,36943.0,124,40,0,0.0
0,56,1,19,1,1,0,23852.0,122,150,0,0.0
0,45,1,41,0,1,1,30883.0,154,54,0,0.0
0,29,1,46,1,0,0,22615.0,152,255,0,0.0
1,23,1,46,0,0,0,36669.0,152,157,0,0.0
0,47,1,48,1,1,0,2630.0,124,135,0,0.0
1,52,1,8,1,1,0,30967.0,124,51,0,0.0
0,38,1,0,0,1,1,2630.0,26,30,0,0.0
1,24,1,16,1,0,0,2630.0,152,243,0,0.0
0,36,1,13,0,1,1,19271.0,152,164,0,0.0
0,37,1,50,0,1,0,37220.0,26,48,0,0.0
0,21,1,41,0,0,1,33403.0,152,81,0,0.0
0,40,1,20,0,1,1,2630.0,26,189,1,0.0
1,38,1,39,0,2,1,38067.0,124,84,1,0.0
0,47,1,28,0,1,1,46994.0,26,260,1,0.0
0,57,1,28,0,1,1,26224.0,13,284,1,0.0
0,38,1,39,1,1,0,28121.0,26,55,0,0.0
0,26,1,4,0,0,1,2630.0,156,219,0,0.0
1,24,1,41,1,0,0,26025.0,152,124,0,0.0
0,52,1,17,0,1,1,28753.0,124,129,1,0.0
0,50,1,28,0,1,1,2630.0,156,247,0,0.0
0,24,1,15,0,0,1,34562.0,152,87,0,0.0
0,50,1,46,0,1,1,30588.0,26,34,0,0.0
0,37,1,3,1,1,0,2630.0,124,56,0,0.0
0,58,1,41,0,1,1,33038.0,26,98,0,0.0
1,22,1,46,0,0,1,27606.0,152,132,0,0.0
0,26,1,28,1,0,0,51197.0,152,223,0,0.0
0,38,1,46,0,1,1,24290.0,124,141,0,0.0
0,28,1,28,1,0,0,31212.0,152,54,0,0.0
0,37,1,28,1,1,0,32647.0,29,39,0,0.0
0,41,1,41,0,1,1,39532.0,154,186,1,1.0
1,22,1,36,0,0,0,30679.0,152,91,0,0.0
0,29,1,46,1,0,0,20737.0,152,51,0,0.0
1,33,1,49,0,2,1,24924.0,124,228,0,0.0
0,54,1,28,1,1,0,2630.0,55,292,0,0.0
1,21,1,6,0,1,1,45011.0,154,212,0,0.0
0,55,1,28,0,1,1,36880.0,124,266,0,0.0
1,61,1,28,0,1,1,57667.0,122,76,0,0.0
0,78,1,29,1,1,0,32848.0,124,210,0,0.0
1,76,1,39,0,1,1,34985.0,124,238,0,0.0
0,65,1,10,1,1,0,2630.0,122,260,0,0.0
0,70,1,28,0,2,1,30261.0,26,104,0,0.0
0,47,1,41,1,1,0,27968.0,124,158,0,0.0
1,54,1,28,1,1,0,32426.0,26,247,0,0.0
0,71,1,28,0,1,1,31905.0,26,242,0,0.0
0,38,1,39,0,1,1,36628.0,44,213,0,0.0
1,26,1,13,0,0,0,27298.0,152,192,0,0.0
1,25,1,28,1,0,0,45112.0,152,56,0,0.0
0,51,1,39,0,1,1,2630.0,124,179,1,0.0
0,45,1,28,0,1,1,32949.0,124,267,1,0.0
0,22,1,45,1,0,0,18788.0,160,104,0,0.0
1,24,1,41,1,0,0,31536.0,152,171,0,0.0
0,22,1,29,1,0,0,27871.0,26,68,0,0.0
1,36,1,8,0,1,1,38337.0,124,246,0,0.0
1,27,1,30,0,0,1,35096.0,152,93,0,0.0
1,54,1,20,0,1,1,2630.0,124,168,0,0.0
1,22,1,47,1,0,1,28598.0,152,279,0,0.0
1,21,1,46,1,0,0,31097.0,160,269,0,0.0
1,25,1,28,0,0,1,30553.0,152,288,0,0.0
1,26,1,36,1,0,0,41724.0,152,241,0,0.0
0,28,1,37,0,0,1,31760.0,160,81,0,0.0
0,49,1,28,0,1,1,34994.0,26,57,1,0.0
0,44,1,45,0,1,1,36563.0,26,212,0,0.0
1,26,1,13,1,0,0,33341.0,152,39,0,0.0
1,23,1,29,1,0,0,22067.0,152,241,0,0.0
1,27,1,14,1,0,0,23502.0,152,283,0,0.0
0,24,1,6,1,0,0,44861.0,152,163,0,0.0
1,60,1,23,0,1,1,33933.0,26,186,0,0.0
0,70,1,11,0,1,1,25738.0,26,218,0,0.0
0,32,1,33,0,0,1,44731.0,156,242,1,0.0
0,45,1,28,0,1,1,2630.0,39,39,0,0.0
0,21,1,2,0,0,1,39120.0,152,189,0,0.0
1,34,1,28,0,1,1,30795.0,26,134,1,0.0
1,31,1,41,1,0,0,30992.0,152,84,0,0.0
1,46,1,28,0,1,1,46524.0,26,194,1,1.0
0,36,1,11,0,1,1,2630.0,156,269,1,0.0
0,21,1,34,0,0,1,37535.0,160,241,0,0.0
0,63,1,7,0,1,1,2630.0,26,52,0,1.0
1,25,1,29,1,0,0,34901.0,151,11,0,0.0
1,60,1,8,1,1,0,32621.0,26,134,0,0.0
0,24,1,15,0,0,1,39293.0,152,125,0,0.0
0,26,1,15,0,0,1,2630.0,160,250,0,0.0
1,78,1,50,1,1,0,40324.0,8,110,0,0.0
0,22,1,8,1,0,0,30419.0,152,21,0,0.0
1,47,1,37,0,1,1,32133.0,26,16,1,0.0
1,46,1,28,0,1,1,32705.0,124,219,0,0.0
1,38,1,28,0,1,1,46709.0,26,230,1,0.0
0,44,1,31,1,1,1,2630.0,26,11,0,0.0
0,22,1,46,1,0,0,25722.0,152,82,0,0.0
0,35,1,14,1,1,1,25919.0,124,117,0,0.0
1,28,1,35,1,0,0,2630.0,152,284,0,0.0
1,24,1,8,0,0,0,27751.0,152,214,0,0.0
0,68,1,28,0,1,1,2630.0,156,171,1,0.0
0,53,1,30,0,1,1,41037.0,124,136,0,0.0
0,29,1,41,0,0,0,2630.0,160,107,0,0.0
0,57,1,8,0,1,0,32843.0,7,245,0,0.0
1,32,1,46,1,0,0,2630.0,152,292,0,0.0
0,51,1,33,1,1,0,2630.0,124,173,0,0.0
0,42,1,2,0,1,1,30760.0,124,53,0,1.0
0,46,1,28,0,2,1,51072.0,26,201,0,0.0
0,43,1,46,0,1,1,30683.0,124,160,0,0.0
1,23,1,8,1,0,0,37326.0,152,112,0,0.0
0,24,1,28,0,0,1,28451.0,152,173,0,0.0
0,56,1,28,1,1,0,55063.0,124,212,0,0.0
0,39,1,28,1,1,0,30587.0,124,247,0,0.0
0,61,1,28,0,1,1,47965.0,122,215,0,0.0
0,48,1,28,0,1,1,38988.0,26,192,0,0.0
1,21,1,46,1,0,0,27924.0,160,73,0,0.0
0,51,1,41,0,2,1,37200.0,124,10,0,0.0
0,66,1,28,0,1,1,27140.0,26,216,0,0.0
1,24,1,43,0,0,1,36572.0,160,232,0,0.0
0,23,1,29,0,0,0,2630.0,1,49,0,0.0
0,22,1,41,1,0,0,2630.0,153,110,0,0.0
0,22,1,29,0,1,1,2630.0,156,295,0,0.0
1,25,1,29,1,0,0,26587.0,152,176,0,0.0
1,36,1,50,0,1,1,34678.0,124,244,0,0.0
1,75,1,28,0,1,1,46389.0,125,89,0,0.0
0,28,1,33,1,0,0,35330.0,152,240,0,0.0
0,47,1,28,0,1,1,47564.0,124,111,0,0.0
0,27,1,29,1,0,0,31916.0,152,206,0,0.0
0,48,1,28,1,1,0,23100.0,26,267,0,0.0
1,21,1,46,0,0,1,49082.0,160,190,1,0.0
1,27,1,15,1,0,0,33271.0,152,266,0,0.0
1,23,1,30,1,0,0,2630.0,152,272,0,0.0
0,46,1,28,0,1,1,48682.0,26,215,1,0.0
1,71,1,28,1,1,0,45266.0,26,126,0,0.0
1,51,1,28,1,1,0,2630.0,26,160,0,0.0
0,61,1,41,1,1,0,43910.0,26,138,0,0.0
0,71,1,5,1,1,0,21170.0,26,138,0,0.0
0,23,1,8,1,0,0,40214.0,152,28,0,0.0
1,71,1,48,1,1,0,2630.0,15,267,0,0.0
1,21,1,3,1,0,0,19113.0,152,134,0,0.0
0,41,1,41,0,1,1,2630.0,157,237,0,0.0
0,44,1,28,0,1,1,52688.0,26,210,1,0.0
0,44,1,41,0,1,1,33934.0,124,244,0,0.0
0,27,1,32,0,0,1,32152.0,152,217,0,0.0
1,49,1,28,0,1,1,47834.0,26,127,0,1.0
0,26,1,33,1,0,0,26848.0,152,184,0,0.0
0,65,1,28,0,2,1,51514.0,124,195,1,0.0
1,45,1,37,0,1,1,28211.0,26,158,1,0.0
1,24,1,14,1,0,0,19877.0,152,61,0,0.0
0,34,1,7,0,1,1,47398.0,154,238,0,1.0
0,42,1,28,0,1,1,29813.0,122,12,0,0.0
1,24,1,14,1,0,0,2630.0,152,288,0,0.0
0,24,1,28,0,0,1,24560.0,152,253,0,0.0
0,45,1,50,0,1,1,52824.0,30,170,1,0.0
1,25,1,35,1,0,0,36856.0,152,77,0,0.0
1,41,1,8,0,0,0,2630.0,1,157,0,0.0
1,24,1,10,1,0,0,29816.0,152,192,0,0.0
0,24,1,45,1,0,0,23247.0,152,221,0,0.0
0,29,1,46,0,0,1,31223.0,152,245,0,0.0
0,29,1,29,1,0,0,27381.0,152,186,0,0.0
0,23,1,13,1,0,0,28419.0,152,190,0,0.0
0,22,1,40,0,0,0,2630.0,152,290,0,0.0
1,23,1,9,0,0,0,34296.0,152,21,0,0.0
1,25,1,28,1,0,0,56331.0,152,159,0,0.0
0,76,1,4,0,1,1,29206.0,26,230,0,0.0
0,58,1,28,1,1,0,40900.0,52,45,0,0.0
1,23,1,36,0,0,1,25760.0,152,164,0,0.0
1,55,1,30,0,1,1,38554.0,152,34,0,0.0
0,30,1,28,1,1,0,38316.0,124,16,0,0.0
0,23,1,47,0,0,1,28079.0,152,91,0,0.0
0,45,1,28,0,1,1,56393.0,122,30,0,0.0
1,47,1,18,0,1,1,30464.0,131,250,0,0.0
1,24,1,28,1,0,0,27507.0,152,250,0,0.0
0,65,1,8,1,1,0,2630.0,26,278,0,0.0
1,42,1,28,0,1,1,44765.0,26,169,1,0.0
0,27,1,50,1,0,0,40892.0,152,137,0,0.0
0,44,1,28,0,1,1,35611.0,26,292,1,0.0
0,25,1,46,0,0,1,39448.0,152,100,1,0.0
1,23,1,29,1,0,0,35218.0,152,249,0,0.0
1,41,1,48,1,1,1,2630.0,124,228,0,0.0
1,24,1,8,0,0,1,49905.0,152,88,0,0.0
0,36,1,35,0,1,1,48086.0,124,245,1,0.0
1,24,1,8,1,0,0,42449.0,152,235,0,0.0
0,68,1,9,1,1,0,27157.0,124,62,0,0.0
0,56,1,8,0,1,1,49660.0,26,54,0,0.0
1,22,1,27,0,0,1,26965.0,152,82,0,0.0
1,51,1,28,1,1,0,30117.0,26,76,0,0.0
1,24,1,21,1,0,0,19060.0,152,227,0,0.0
1,44,1,28,0,1,1,37531.0,124,119,0,0.0
0,25,1,21,1,0,0,40979.0,152,96,0,0.0
0,50,1,31,1,1,0,2630.0,124,133,0,0.0
1,30,1,41,1,0,0,28698.0,152,265,0,0.0
0,35,1,46,0,1,0,2630.0,157,138,0,0.0
0,24,1,14,1,0,0,28405.0,152,144,0,0.0
1,31,1,11,1,0,0,50038.0,152,262,0,0.0
0,22,1,46,1,0,0,41265.0,152,296,0,0.0
1,67,1,48,1,1,0,2630.0,124,222,0,0.0
1,26,1,30,1,0,0,27999.0,152,155,0,0.0
1,30,1,28,0,1,1,40452.0,124,69,1,0.0
1,24,1,10,1,0,0,19090.0,152,129,0,0.0
0,54,1,28,0,1,1,39644.0,25,122,1,0.0
0,48,1,42,0,1,1,36619.0,26,63,0,0.0
1,24,1,23,1,0,0,21814.0,152,168,0,0.0
1,32,1,28,0,0,1,33845.0,124,62,0,1.0
1,41,1,48,1,1,0,2630.0,124,13,0,0.0
1,44,1,34,1,1,0,33771.0,124,150,0,0.0
0,43,1,40,0,1,1,2630.0,26,39,0,0.0
1,23,1,29,1,0,0,41007.0,152,64,0,0.0
0,48,1,36,1,1,0,27901.0,26,149,0,0.0
0,37,1,46,0,1,1,23286.0,154,23,0,0.0
1,41,1,47,0,1,0,50241.0,153,198,0,0.0
0,55,1,46,1,1,0,22316.0,26,201,0,0.0
0,24,1,8,1,0,0,24630.0,152,206,0,0.0
0,31,1,47,0,0,1,30083.0,156,52,0,0.0
0,20,1,8,0,0,1,30368.0,160,71,0,0.0
1,42,1,24,1,1,0,20101.0,122,161,0,0.0
1,29,1,45,0,0,0,22875.0,152,272,0,0.0
0,23,1,5,0,0,1,31414.0,152,21,1,0.0
1,21,1,15,0,0,1,22891.0,160,49,0,0.0
0,68,1,28,0,1,1,59703.0,25,107,0,0.0
0,40,1,28,0,1,0,24389.0,26,175,0,0.0
0,61,1,46,0,1,1,41869.0,124,98,0,0.0
1,23,1,28,1,0,0,40853.0,152,78,0,0.0
0,25,1,28,1,0,0,51482.0,152,285,0,0.0
0,67,1,36,0,1,1,36130.0,124,214,0,0.0
1,28,1,50,0,1,1,2630.0,157,168,1,0.0
1,23,1,47,0,1,1,2630.0,156,177,0,0.0
0,20,1,15,0,0,1,41273.0,160,40,0,0.0
1,24,1,2,0,0,0,28977.0,152,273,0,0.0
1,22,1,37,0,0,1,30904.0,26,257,0,0.0
0,47,1,46,0,1,1,26175.0,154,34,1,1.0
0,39,1,24,0,1,1,2630.0,124,45,0,0.0
0,27,1,33,1,0,0,33163.0,152,122,0,0.0
0,20,1,17,1,0,0,33431.0,160,168,0,0.0
1,23,1,33,1,0,0,34470.0,152,168,0,0.0
1,25,1,11,1,0,0,21369.0,152,40,0,0.0
1,76,1,7,0,1,1,42220.0,124,98,0,0.0
1,30,1,28,1,0,0,37588.0,152,272,0,0.0
0,64,1,28,0,2,1,47631.0,122,169,0,0.0
0,67,1,28,0,2,1,25170.0,122,66,1,0.0
0,47,1,11,1,1,0,37980.0,26,13,0,0.0
0,76,1,28,0,1,1,49465.0,26,100,0,0.0
0,44,1,29,1,1,0,26453.0,124,219,0,0.0
0,50,1,28,0,1,1,33248.0,26,237,1,0.0
1,23,1,28,1,0,0,37208.0,152,43,0,0.0
1,25,1,33,1,0,0,30355.0,152,236,0,0.0
1,33,1,3,0,1,0,2630.0,157,229,0,0.0
0,20,1,2,0,0,1,2630.0,156,159,0,0.0
0,42,1,28,0,1,1,35495.0,124,295,1,0.0
0,68,1,28,0,1,1,2630.0,156,54,0,0.0
0,24,1,8,1,0,0,28426.0,152,51,0,0.0
0,25,1,3,0,0,1,23772.0,152,283,0,0.0
1,27,1,33,1,0,0,24262.0,152,263,0,0.0
1,33,1,28,1,0,0,40370.0,151,51,0,0.0
0,22,1,35,1,0,0,36527.0,152,213,0,0.0
0,30,1,29,1,0,0,27138.0,152,17,0,0.0
0,54,1,46,1,1,0,37175.0,26,68,0,0.0
1,36,1,35,1,1,1,31713.0,124,296,0,0.0
0,44,1,28,0,1,0,50633.0,124,103,0,0.0
0,25,1,32,1,0,0,2630.0,152,91,0,0.0
1,43,1,28,0,1,1,51969.0,26,66,0,1.0
0,43,1,8,0,1,1,43707.0,29,43,0,0.0
0,23,1,41,1,0,0,2630.0,152,13,0,0.0
1,22,1,8,1,0,0,33056.0,152,203,0,0.0
0,38,1,29,0,1,1,2630.0,124,46,0,0.0
0,55,1,28,0,1,1,35046.0,26,114,0,0.0
1,23,1,46,1,0,0,24436.0,152,164,0,0.0
0,30,1,30,0,0,1,2630.0,156,115,0,0.0
1,45,1,8,0,1,1,32202.0,124,150,0,0.0
1,74,1,37,1,1,0,47259.0,124,143,0,0.0
1,69,1,28,1,1,0,41548.0,52,172,0,0.0
0,24,1,41,1,0,0,28687.0,152,202,0,0.0
0,30,1,41,1,0,0,40746.0,152,89,0,0.0
1,28,1,46,0,0,1,2630.0,160,23,0,0.0
0,39,1,28,1,1,0,2630.0,151,35,0,0.0
0,55,1,47,0,1,1,30747.0,26,66,1,0.0
0,45,1,28,0,1,1,48490.0,124,30,0,0.0
0,44,1,30,0,1,1,33557.0,124,72,1,0.0
1,26,1,28,1,0,0,35306.0,152,187,0,0.0
0,24,1,8,1,0,0,58587.0,152,65,0,0.0
0,34,1,29,0,1,0,2630.0,154,271,0,0.0
1,29,1,28,0,1,0,2630.0,157,87,0,0.0
0,78,1,22,0,1,1,32961.0,26,35,0,0.0
1,23,1,50,1,0,0,42321.0,151,75,0,0.0
0,32,1,0,1,0,0,2630.0,163,291,0,0.0
1,24,1,17,1,0,0,42244.0,152,93,0,0.0
0,27,1,8,1,0,0,45509.0,152,66,0,0.0
1,40,1,28,0,1,1,42009.0,26,289,0,1.0
0,26,1,10,1,0,0,25919.0,152,121,0,0.0
1,47,1,38,0,1,1,32135.0,156,257,1,0.0
0,27,1,8,1,0,0,34621.0,152,282,0,0.0
1,47,1,33,1,1,0,2630.0,26,240,0,0.0
1,41,1,41,0,1,1,44068.0,26,169,0,0.0
1,24,1,9,1,0,0,2630.0,152,250,0,0.0
1,24,1,37,0,0,1,2630.0,156,129,0,0.0
0,38,1,14,1,1,0,2630.0,124,237,0,0.0
1,22,1,21,1,0,0,2630.0,152,198,0,0.0
1,74,1,28,1,1,0,35610.0,26,159,0,0.0
0,24,1,32,0,0,1,29336.0,160,85,0,0.0
0,28,1,28,0,0,1,46225.0,152,210,1,0.0
0,45,1,28,1,1,0,48997.0,26,96,0,0.0
1,27,1,30,1,0,0,24515.0,152,148,0,0.0
0,27,1,11,0,0,0,2630.0,1,200,0,0.0
0,50,1,48,0,1,1,2630.0,124,26,0,0.0
0,54,1,48,0,1,1,2630.0,103,294,0,0.0
1,52,1,28,0,1,0,38386.0,26,161,0,0.0
0,47,1,28,1,1,1,41408.0,26,231,0,0.0
0,22,1,29,0,1,0,37376.0,124,268,0,0.0
0,24,1,46,0,0,0,39899.0,152,204,0,0.0
1,24,1,35,1,0,0,50818.0,152,206,0,0.0
1,54,1,28,0,1,1,45958.0,124,105,0,0.0
0,57,1,11,0,1,1,40153.0,26,159,0,0.0
1,24,1,11,1,0,0,30183.0,152,154,0,0.0
0,27,1,28,0,0,1,33151.0,124,26,0,0.0
1,22,1,35,1,0,1,41252.0,152,39,0,0.0
0,45,1,15,0,1,1,23021.0,154,151,0,1.0
1,36,1,28,0,1,1,31794.0,124,67,0,1.0
1,43,1,37,1,1,0,41689.0,124,48,0,0.0
1,27,1,28,1,0,0,39299.0,152,179,0,0.0
0,21,1,35,0,0,1,28075.0,160,295,0,0.0
1,64,1,28,1,1,0,47186.0,52,233,0,0.0
0,24,1,34,0,0,0,2630.0,152,164,0,0.0
1,23,1,8,1,0,0,44353.0,152,24,0,0.0
0,26,1,15,0,0,0,31815.0,152,35,0,0.0
1,34,1,3,1,1,0,40799.0,124,95,0,0.0
1,52,1,41,0,1,1,32751.0,122,152,0,0.0
1,28,1,28,1,0,0,35109.0,152,222,0,0.0
0,47,1,28,0,1,1,2630.0,124,231,0,0.0
0,21,1,46,0,0,0,33784.0,160,292,0,0.0
0,39,1,8,1,1,0,2630.0,26,188,0,0.0
0,30,1,46,0,0,1,28632.0,152,242,0,0.0
1,53,1,35,0,1,1,28958.0,124,249,0,0.0
1,45,1,6,0,1,1,25130.0,154,244,0,0.0
1,53,1,28,0,1,1,2630.0,26,253,0,0.0
0,37,1,28,1,1,1,39753.0,157,126,0,0.0
1,36,1,28,0,1,1,42416.0,124,252,0,0.0
0,25,1,33,1,0,0,33620.0,152,297,0,0.0
0,32,1,28,0,1,0,39842.0,156,208,0,0.0
0,60,1,7,1,1,0,2630.0,26,61,0,0.0
1,33,1,31,1,0,0,2630.0,152,252,0,0.0
1,53,1,28,0,1,1,30595.0,124,186,1,1.0
1,24,1,9,1,0,0,31003.0,152,294,0,0.0
1,23,1,6,1,0,0,25575.0,152,226,0,0.0
0,57,1,9,0,1,1,40818.0,26,200,0,0.0
0,24,1,21,1,0,0,2630.0,152,158,0,0.0
1,35,1,35,1,1,0,45583.0,152,175,0,0.0
1,46,1,1,0,1,1,2630.0,26,27,1,1.0
1,25,1,30,1,0,0,22678.0,152,198,0,0.0
0,24,1,15,1,0,0,24508.0,152,60,0,0.0
0,57,1,27,0,1,0,28650.0,26,48,0,0.0
0,39,1,28,0,1,1,30380.0,26,151,1,0.0
1,61,1,48,0,2,1,2630.0,157,244,0,0.0
0,20,1,11,0,1,1,2630.0,156,65,0,0.0
0,44,1,8,0,1,1,28005.0,26,153,0,0.0
1,63,1,3,0,1,1,2630.0,26,116,0,0.0
1,21,1,28,0,0,0,38383.0,26,32,0,0.0
0,48,1,41,0,1,1,38459.0,26,61,0,1.0
0,26,1,18,1,0,0,41366.0,152,144,0,0.0
0,38,1,28,0,1,0,31568.0,26,84,0,0.0
0,20,1,35,1,0,1,2630.0,160,179,0,0.0
